scorer,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160,DLC_Resnet50_MumuSwimmingDorsalTS5Feb21shuffle1_snapshot_best-160
207,1118.6875,388.76514,0.96435547,1083.8248,372.88086,0.8881836,1085.6875,406.65625,0.9589844,1043.9656,391.5293,0.8808594,964.4016,393.88672,0.8666992,826.9219,407.16797,0.8618164,813.1094,411.7251,0.88671875,785.4746,422.77734,0.8696289,762.59863,432.4336,0.81591797,734.5371,440.89648,0.7602539,693.2588,446.5254,0.578125,664.9082,430.44922,0.61279297,646.3379,404.90967,0.6308594,632.16797,378.17773,0.8413086,607.83203,356.22192,0.84814453
208,1124.4683,388.29102,1.0,1090.1943,372.4287,0.8754883,1092.6831,406.13672,1.0,1049.6484,391.1582,0.80029297,972.8042,393.16797,0.79833984,832.875,406.0703,0.87402344,818.17773,410.78906,0.96533203,788.82715,419.48047,0.8652344,766.125,429.82324,0.79296875,741.16895,440.89648,0.7783203,707.53613,452.05676,0.71240234,670.5371,439.66797,0.5073242,646.5703,412.2422,0.56933594,632.9844,383.3125,0.8535156,616.81445,359.30273,0.85009766
209,1130.7783,387.6963,1.0,1095.7012,372.17505,0.88183594,1098.4023,405.9287,0.92871094,1057.1699,390.91602,0.8378906,977.87695,393.16602,0.78515625,839.1836,403.81177,0.9589844,822.44336,408.18164,0.8691406,789.5635,415.45312,0.875,766.6504,428.6914,0.76708984,744.39453,440.6582,0.78271484,717.2031,454.77734,0.6928711,682.4697,451.8805,0.55126953,653.4912,426.76172,0.52685547,639.6992,398.08594,0.7895508,628.58887,369.22656,0.87841797
210,1137.0703,386.65527,1.0,1103.0059,372.06696,0.82958984,1105.3945,404.47314,0.9448242,1063.1523,390.85156,0.8120117,983.64453,393.16016,0.7783203,844.7085,402.66016,0.9169922,829.33887,405.34766,0.77685547,792.72656,414.6914,0.8779297,767.6172,428.63965,0.70214844,747.45557,440.21875,0.71435547,725.4922,455.90234,0.8022461,696.8086,461.06445,0.6196289,671.0781,451.7456,0.62158203,646.38086,417.6836,0.68652344,635.88446,380.53418,0.83984375
211,1142.0039,386.39844,1.0,1108.686,371.17725,0.91015625,1110.7246,403.79675,0.94091797,1068.6055,389.69238,0.7338867,983.79297,392.11523,0.75878906,853.19336,400.38086,0.8540039,837.3779,402.30664,0.9189453,798.375,409.48828,0.7841797,774.18164,423.72266,0.6923828,754.7197,440.21875,0.74072266,731.7388,455.90234,0.69970703,706.7842,466.6338,0.59472656,673.3594,458.1621,0.61816406,647.22656,423.60352,0.7314453,641.8574,396.2362,0.81640625
212,1147.7975,384.69336,0.9506836,1113.9629,370.29883,0.85009766,1116.271,403.33936,0.93408203,1074.6738,388.7456,0.85009766,988.3335,391.68555,0.8881836,857.66797,399.72266,0.8251953,840.57227,401.04688,0.8491211,801.26953,406.46484,0.80078125,774.9219,420.88135,0.67822266,754.75684,439.19922,0.67089844,737.00195,455.90234,0.7651367,710.57227,469.7578,0.62060547,677.83105,467.6604,0.63623047,654.33984,441.78906,0.70996094,643.9624,411.9964,0.8232422
213,1154.7266,383.14062,1.0,1119.3691,368.88867,0.8222656,1122.0771,401.79688,0.8935547,1077.5957,388.45728,0.8017578,994.5156,390.89844,0.8251953,865.3086,399.01172,0.8364258,848.7656,400.58008,0.7788086,805.31055,402.6328,0.7631836,778.8633,411.21875,0.73779297,761.58984,427.95703,0.6074219,744.41016,453.80566,0.71533203,722.5078,469.7578,0.7324219,684.6387,474.43555,0.6567383,661.4863,457.07812,0.7841797,644.7705,429.8047,0.8178711
214,1160.5391,382.36328,0.98583984,1124.353,368.1289,0.86865234,1127.2695,401.51953,0.8461914,1083.7483,387.55493,0.71972656,998.99414,390.86914,0.8520508,871.5371,399.01172,0.8232422,853.33594,399.54883,0.8540039,814.47266,399.625,0.73828125,782.0742,406.53906,0.73535156,766.1172,421.55078,0.72998047,749.5996,444.90137,0.79003906,729.8203,469.7578,0.73583984,699.5259,475.7583,0.67333984,666.8086,467.28467,0.80810547,645.4961,443.96762,0.83251953
215,1165.7334,382.30078,0.9589844,1129.8379,366.51562,0.8022461,1132.6929,401.31055,0.8334961,1090.751,386.49707,0.87841797,1003.79944,390.75,0.9272461,874.9131,399.01172,0.7636719,858.6533,399.45898,0.7832031,822.89844,397.2588,0.8461914,788.47656,400.29883,0.75146484,768.6719,417.3828,0.609375,751.1543,442.83594,0.79785156,731.9343,467.33594,0.71240234,702.6719,475.7583,0.66503906,675.0376,479.70117,0.8022461,647.4863,457.5586,0.83691406
216,1171.9506,381.94238,1.0,1135.4922,366.20312,0.7973633,1139.1777,400.4082,0.8564453,1096.0,386.35742,0.8671875,1013.4717,390.54688,0.81591797,880.0703,399.1289,0.83740234,863.3711,399.45898,0.8442383,826.2334,396.7876,0.9453125,792.9375,398.78516,0.8901367,771.20264,411.59277,0.7480469,756.1616,432.52148,0.875,742.959,455.73633,0.8125,722.91504,475.7583,0.75341797,690.9375,486.87305,0.78759766,651.46924,470.25,0.8925781
217,1177.3105,381.55273,0.99560547,1140.8555,365.9121,0.9067383,1143.7031,399.47266,0.8540039,1100.7441,384.9629,0.77441406,1015.8008,390.54688,0.8286133,887.1113,399.63672,0.81591797,869.8428,399.45898,0.8652344,833.2012,396.7876,0.9433594,798.4414,395.68018,0.89746094,773.6543,407.3086,0.7470703,756.4595,426.47363,0.7993164,742.959,452.27905,0.8671875,724.8364,474.2705,0.7841797,700.0296,486.87305,0.73583984,654.4004,481.74805,0.9267578
218,1181.8926,381.23926,0.9428711,1146.6699,365.87695,0.85839844,1149.8203,399.44727,0.8647461,1105.3496,384.8203,0.8144531,1017.2344,389.89648,0.8339844,894.4551,400.2539,0.8984375,876.70703,401.28516,0.8383789,840.5039,396.7876,0.9448242,802.5488,393.73828,0.9135742,774.5332,405.29883,0.79833984,756.6821,423.58398,0.796875,743.2461,448.33594,0.8129883,724.8364,470.14648,0.8144531,704.8633,486.87305,0.73828125,660.44946,493.0332,0.9291992
219,1188.4888,380.7539,1.0,1152.959,365.87695,0.8432617,1155.7905,399.18555,0.8823242,1113.1602,384.78906,0.80126953,1027.5,389.39844,0.81884766,898.06836,402.2373,0.8569336,881.68945,403.2212,0.9658203,843.74927,397.78418,0.99853516,808.4336,393.73828,0.8540039,780.16296,402.58984,0.7236328,758.7012,418.2295,0.7734375,743.59375,439.48828,0.70947266,724.8364,463.5,0.7084961,704.8633,485.8418,0.76464844,662.81445,495.9922,0.8847656
220,1194.7842,380.7119,1.0,1157.7715,365.86816,0.8833008,1161.7266,399.0254,0.80859375,1121.5215,384.06445,0.8286133,1035.4062,389.39844,0.91064453,909.6904,403.2832,1.0,887.80664,405.60254,0.86865234,853.16797,399.5879,0.94433594,818.25,393.73828,0.9135742,786.6572,398.35742,0.7602539,762.29395,411.41406,0.71191406,744.31055,432.9375,0.69189453,726.7871,463.32812,0.6269531,709.53906,485.8418,0.79589844,669.02637,498.93262,0.86035156
221,1201.3516,380.68408,1.0,1165.5352,365.60938,0.82421875,1169.2871,398.57812,0.8623047,1125.5283,383.9414,0.7988281,1039.7188,389.3086,0.828125,912.33984,407.02148,0.8535156,893.41895,408.7207,0.87353516,861.75684,403.28027,0.9248047,829.52734,394.54785,0.69140625,795.1094,393.97656,0.7207031,764.29297,408.76562,0.6152344,744.6328,426.88672,0.65283203,726.7871,462.21094,0.69384766,709.98047,483.30664,0.78515625,675.9634,498.93262,0.86035156
222,1207.1309,379.97098,0.99072266,1171.52,365.1494,0.90966797,1174.1016,398.1289,0.8833008,1132.8652,383.53516,0.80371094,1045.875,387.98297,0.82910156,918.8008,407.0996,0.8959961,900.3933,409.375,1.0,869.77734,406.3203,0.98779297,839.9531,396.98193,0.8779297,808.1211,392.04688,0.8359375,781.3242,396.01422,0.70703125,754.3994,411.28564,0.8310547,734.27734,431.1836,0.61816406,721.3828,481.75195,0.67871094,700.3484,495.9922,0.78125
223,1213.5156,379.69727,0.91845703,1177.5215,364.95264,0.84765625,1180.646,398.02148,0.88427734,1138.5361,383.53516,0.8173828,1053.8027,387.81226,0.9038086,921.8887,407.98828,0.81103516,908.72314,410.12988,0.8046875,874.61426,410.4746,0.85839844,844.4773,398.6875,0.8232422,813.834,392.04688,0.82128906,786.10156,392.66992,0.8022461,758.03125,404.8335,0.7631836,736.58984,425.58008,0.6699219,721.96094,453.8623,0.69628906,708.77295,487.0586,0.91503906
224,1219.5571,379.69727,1.0,1184.4043,364.95264,0.8364258,1187.6958,397.95117,0.90478516,1147.0234,383.79297,0.8496094,1060.0499,387.81226,0.86376953,926.3086,411.31494,0.8198242,913.60156,414.41797,0.72216797,877.79004,413.6211,0.92041016,847.5879,401.39258,0.8334961,817.0664,392.04688,0.80566406,790.94727,388.97656,0.7861328,764.75586,397.8789,0.73291016,739.6106,414.34375,0.65478516,721.96094,442.45312,0.7910156,710.5332,477.2881,0.74902344
225,1225.6094,379.69727,1.0,1189.0459,364.95264,0.91308594,1192.4492,397.95117,0.8623047,1152.2031,383.9414,0.8046875,1065.2344,387.68115,0.82910156,932.78076,411.60767,0.78515625,919.40625,414.91406,0.7763672,884.1354,418.57812,0.91845703,852.27075,406.20703,0.8442383,822.916,392.1875,0.7792969,794.51855,388.97656,0.75683594,765.4297,393.70703,0.7050781,740.8369,408.72656,0.7265625,721.96094,435.2578,0.8100586,710.5332,463.7461,0.73339844
226,1231.4805,379.94608,0.93847656,1195.626,365.0547,0.89501953,1198.4863,398.02148,0.87402344,1156.3987,383.95312,0.8203125,1071.4531,387.646,0.8730469,940.47363,411.60767,0.89208984,924.9863,417.22656,0.7402344,891.1885,421.8711,0.88378906,861.03125,413.9834,0.77197266,827.7821,396.98193,0.82421875,799.9492,388.97656,0.77001953,766.78516,390.7578,0.74658203,740.8369,408.72656,0.7578125,722.2529,429.86426,0.80908203,711.41016,458.7461,0.7236328
227,1236.4534,380.5713,1.0,1201.418,365.1123,0.84228516,1203.9299,398.35742,0.9135742,1163.7754,383.95312,0.85498047,1081.5469,387.45117,0.8413086,946.83496,411.60767,0.89990234,932.00934,417.4453,0.8300781,898.3584,424.91797,0.86376953,864.46484,420.52148,0.8154297,835.74927,403.8191,0.7807617,810.0293,391.4668,0.74902344,775.72266,390.7578,0.8330078,740.8369,404.7036,0.6660156,722.2529,429.86426,0.80810547,711.4512,447.1953,0.7236328
228,1242.3125,380.73193,1.0,1206.2383,365.1123,0.89208984,1209.375,398.4121,0.84716797,1169.5137,383.79297,0.85302734,1088.0273,386.4834,0.87158203,955.93176,411.60767,0.8564453,937.21875,417.4453,0.8183594,905.9199,427.7268,0.8671875,876.84375,427.21143,0.9091797,848.18945,416.9004,0.7783203,824.97266,402.57422,0.84521484,796.1384,390.7578,0.7426758,744.46875,393.73047,0.6035156,723.5764,429.86426,0.77734375,711.55273,432.9043,0.80859375
229,1248.6152,380.7495,1.0,1212.5239,365.1123,0.8691406,1215.0039,398.4121,0.8754883,1172.2008,383.4453,0.8383789,1089.9824,385.5547,0.85302734,958.875,411.08643,0.85009766,943.8672,417.4453,0.8515625,913.4199,427.85266,0.8125,880.4863,431.41797,0.9013672,852.1322,423.16797,0.8339844,828.5801,409.65625,0.7578125,803.9742,394.78516,0.7631836,771.2051,393.00586,0.6225586,730.34766,416.51562,0.8071289,712.9961,421.56055,0.78027344
230,1253.8535,380.7495,1.0,1217.8828,365.01953,0.8613281,1220.2764,398.35742,0.90478516,1180.1315,383.40625,0.86376953,1098.0107,384.9707,0.8339844,964.6792,411.08643,0.80322266,948.87695,417.4453,0.82373047,919.56445,427.96667,0.84472656,888.125,432.8379,0.9033203,856.42773,429.69727,0.7963867,834.2178,419.2705,0.8066406,812.4905,403.7898,0.8305664,785.98047,393.00586,0.6816406,758.69336,400.4961,0.7783203,715.7898,406.08594,0.9091797
231,1259.9001,380.7495,1.0,1223.0859,364.9463,0.8779297,1225.5938,398.35352,0.8466797,1185.6211,382.86523,0.84521484,1101.5146,384.95312,0.89404297,969.7344,410.36328,0.7895508,954.7324,416.92773,0.8183594,926.13086,428.8872,0.8359375,896.4219,434.94824,0.9448242,863.72266,435.77576,0.86035156,838.6621,426.7129,0.8720703,816.6074,411.28174,0.8647461,796.0183,393.00586,0.69873047,775.20703,383.1328,0.75683594,715.7898,406.08594,0.7084961
232,1265.3965,380.7495,1.0,1229.5137,364.9463,0.8364258,1231.1504,398.26758,0.8779297,1187.4712,381.542,0.8588867,1104.5137,384.32422,0.7939453,971.8804,410.34473,0.7988281,959.2871,416.19922,0.7919922,932.0814,428.8872,0.8823242,901.792,437.12793,0.9399414,870.18945,440.42578,0.79248047,843.4409,433.875,0.8671875,819.85095,418.46484,0.8676758,800.6406,400.40625,0.79589844,780.6343,383.1328,0.88183594,715.7898,406.08594,0.83935547
233,1270.1406,380.7495,1.0,1235.1333,364.9463,0.8691406,1236.1489,398.16797,0.92285156,1192.959,381.51172,0.86083984,1110.7148,383.9453,0.83691406,976.97656,409.72852,0.6533203,964.028,414.8047,0.7651367,937.20703,428.8872,0.8833008,909.29785,437.12793,0.8823242,876.40967,443.47607,0.7602539,846.8926,439.81055,0.8925781,821.6533,423.05664,0.86376953,803.04736,403.8357,0.8105469,780.6343,383.1328,0.85009766,720.8887,394.16016,0.84814453
234,1274.8652,382.98438,0.78808594,1239.793,364.9712,0.8652344,1241.3516,398.19336,0.86035156,1199.1914,381.0371,0.79785156,1117.0908,382.6172,0.90722656,983.4375,407.15234,0.7285156,968.85547,412.82227,0.83251953,942.2285,427.41846,0.86328125,916.4309,437.12793,0.92626953,884.5674,443.9926,0.75683594,851.84143,446.10352,0.7734375,824.64453,429.95312,0.69628906,804.9658,408.62305,0.7402344,786.5635,385.78125,0.94433594,725.58203,382.52344,0.85253906
235,1280.3125,382.98438,0.55810547,1246.2227,364.9712,0.7817383,1246.8848,398.26758,0.8725586,1204.2205,380.83105,0.88720703,1122.9775,382.49023,0.8178711,988.14026,405.0791,0.8613281,975.7715,409.95898,0.82714844,947.3428,425.25,0.8979492,924.13184,434.9922,0.8510742,897.1426,443.9926,0.7558594,858.43164,451.16895,0.74609375,825.0586,434.38965,0.63720703,805.2539,410.9746,0.72802734,787.43066,386.54492,0.9711914,755.5867,378.94824,0.80566406
236,1280.3125,383.53516,0.5385742,1252.6924,364.9712,0.9199219,1252.8213,398.26758,0.9042969,1212.117,380.4485,0.8935547,1131.3784,381.23926,0.8208008,994.0791,401.82227,0.8408203,979.8907,407.9297,0.9057617,953.8789,421.3369,0.86328125,929.91016,434.8418,0.8071289,902.18945,443.6289,0.72314453,866.5381,454.6953,0.6035156,826.76074,441.14648,0.5751953,807.1465,419.8125,0.57128906,792.5625,394.55957,0.8256836,766.3926,378.94824,0.84277344
237,1280.3125,384.06055,0.37182617,1258.6621,364.14685,0.8930664,1259.6873,398.19336,0.70996094,1217.9883,380.3025,0.87841797,1136.5918,380.90625,0.76220703,1001.1836,399.52344,0.84521484,985.36523,404.64307,0.87841797,959.39453,418.24316,0.8046875,935.209,431.51758,0.78271484,912.9199,443.47607,0.7524414,879.96094,456.4414,0.66259766,827.8523,447.33008,0.47680664,813.1875,428.68018,0.54833984,796.39624,402.04004,0.79833984,777.55273,378.94824,0.8964844
238,863.64844,600.86914,0.359375,1266.1162,364.1454,0.8535156,1266.1084,398.19336,0.80126953,1223.4805,379.80933,0.8964844,1144.5977,380.35205,0.80566406,1005.23926,397.60938,0.8222656,991.44727,402.4746,0.88720703,964.1942,414.67383,0.9067383,940.003,429.05664,0.73876953,917.9746,443.6289,0.73583984,888.416,457.0078,0.69189453,845.17676,459.26514,0.55078125,815.6387,440.96875,0.5395508,802.751,414.84766,0.77441406,785.3828,387.93762,0.8930664
239,855.1406,600.86914,0.4633789,1269.877,364.03964,0.828125,1270.9199,397.95703,0.7714844,1229.3916,379.34082,0.85839844,1151.3008,379.7234,0.8515625,1011.0679,396.7041,0.88378906,996.48706,400.49805,0.87109375,966.7676,412.7578,0.8725586,945.2246,426.89062,0.7236328,922.72266,442.87305,0.703125,902.6211,458.1338,0.7709961,874.29297,467.56348,0.6791992,838.375,465.26953,0.48657227,805.3096,426.3672,0.6660156,791.5293,397.63477,0.86035156
240,849.7969,600.86914,0.3227539,1274.4072,363.88934,0.6191406,1270.9199,397.95703,0.44726562,1237.334,379.34082,0.84521484,1155.1528,379.60742,0.8701172,1017.85547,394.11035,0.8676758,1003.7783,397.9248,0.9091797,968.52344,410.02148,0.88720703,945.2637,426.79297,0.64453125,924.70605,441.20312,0.66796875,902.79297,459.7744,0.7421875,876.8672,473.27344,0.7392578,849.78516,469.9004,0.7290039,814.64844,447.48828,0.8515625,796.3635,412.5381,0.890625
241,731.313,590.0176,0.45288086,1274.4072,363.88934,0.3840332,1270.9199,397.95703,0.20056152,1241.3652,378.85938,0.8413086,1158.1094,379.1836,0.8671875,1021.71387,392.6328,0.83935547,1007.9199,395.67798,0.828125,969.25,406.75586,0.85253906,947.6255,423.39453,0.73095703,927.9531,439.88477,0.7392578,907.6929,459.7744,0.7216797,884.8584,473.27344,0.7871094,855.9531,477.38965,0.64208984,819.0884,458.73633,0.90771484,798.43164,427.6958,0.8774414
242,730.09863,588.0409,0.50097656,1274.4072,364.03964,0.25341797,716.0867,592.7617,0.15881348,1248.5586,378.4375,0.78027344,1160.0039,379.06592,0.9604492,1030.2637,391.27734,0.9428711,1013.05664,393.81445,0.97753906,975.1797,401.26758,0.8203125,951.69336,416.47852,0.68115234,930.3623,436.59424,0.7910156,913.51953,459.7744,0.81347656,889.89453,473.27344,0.8330078,860.5654,478.52344,0.79248047,827.09424,469.96777,0.8076172,802.125,443.30566,0.8911133
243,727.69727,586.23145,0.6767578,1277.6514,364.6587,0.3959961,716.0867,592.7617,0.37304688,1250.0713,378.4375,0.80566406,1165.4971,378.8838,1.0,1034.6357,389.0332,0.8901367,1019.06055,390.97266,0.8457031,981.1621,396.25317,0.8618164,954.5547,411.51733,0.7001953,937.5176,427.22266,0.65966797,919.72266,451.99652,0.75878906,901.05176,472.20312,0.73046875,877.10156,478.52344,0.7260742,838.99805,481.72852,0.82666016,806.4707,459.2378,0.8925781
244,727.69727,586.23145,0.6044922,947.5852,577.65625,0.25268555,715.0244,592.7617,0.1743164,1253.3887,378.40332,0.80859375,1172.7021,378.35352,0.86621094,1040.4141,388.0128,0.86621094,1025.0625,389.62012,0.90527344,986.88965,393.0547,0.82470703,959.84766,404.20947,0.7885742,941.6748,418.08008,0.7265625,927.65625,438.42773,0.7919922,914.25977,461.2793,0.8066406,893.2793,478.52344,0.7294922,861.05566,489.02344,0.7006836,811.8231,470.97266,0.93652344
245,730.09863,586.23145,0.040893555,947.5852,578.1211,0.05505371,715.0244,446.13672,0.06524658,1259.9917,378.17773,0.7788086,1180.1879,378.2207,0.9375,1047.2441,386.51855,0.9008789,1030.3594,387.7019,0.9326172,993.8574,388.4016,0.90185547,966.90625,395.2749,0.8754883,946.0967,408.42578,0.7714844,930.7119,430.14258,0.79296875,918.08594,455.50586,0.81103516,897.9297,476.87354,0.7651367,869.16797,490.7871,0.74658203,819.23,481.35547,1.0
246,730.09863,605.3096,0.046691895,947.5852,580.4927,0.10131836,715.0244,445.48535,0.090148926,1259.9917,378.17773,0.7949219,1182.8301,377.0586,0.90234375,1052.773,386.39746,0.8901367,1035.2925,387.50366,0.85058594,1000.4336,387.61255,0.7993164,971.3364,390.95508,0.91064453,948.61426,402.4004,0.88671875,932.4968,422.1914,0.8330078,920.1172,452.05252,0.7949219,902.2324,474.84766,0.7788086,876.27124,491.2163,0.81640625,827.57715,493.46875,0.95947266
247,884.9297,605.3096,0.117370605,954.85254,578.1211,0.14416504,1261.0771,421.03906,0.09240723,1259.9917,378.40332,0.76953125,1190.0293,376.7793,0.8461914,1061.0508,386.39746,0.875,1043.0591,387.50366,0.9350586,1006.2324,387.5481,0.8149414,976.4297,387.2202,0.9135742,949.98926,398.1875,0.8232422,933.2656,419.24512,0.8535156,920.1172,446.69336,0.8569336,904.16797,472.71875,0.7470703,879.96094,491.2163,0.85791016,836.9385,497.33594,0.94873047
248,885.8086,605.3096,0.4807129,947.5852,582.8164,0.65283203,1267.5703,406.94922,0.118774414,1260.6826,378.81543,0.73828125,1191.9531,376.39062,0.8100586,1066.3672,386.49707,0.8515625,1046.957,387.50366,0.9291992,1010.40625,387.5481,0.84375,979.39404,386.4004,0.9692383,951.291,395.7495,0.7675781,933.6162,417.08984,0.8256836,920.1172,443.5808,0.85546875,904.16797,469.35938,0.80078125,881.46094,491.2163,0.8125,842.4863,498.5127,0.8828125
249,1230.2617,265.05273,0.22338867,877.27246,590.20703,0.12121582,1269.9219,406.76562,0.24914551,1260.6826,379.68628,0.74609375,1196.4963,376.28516,0.8378906,1074.294,386.49707,0.8852539,1056.375,389.30273,0.8881836,1021.32324,387.5481,0.86816406,990.09766,386.4004,0.9555664,957.43066,391.5293,0.796875,934.6699,411.03564,0.7578125,919.83203,437.81836,0.80126953,904.16797,464.9043,0.7480469,883.3174,488.63672,0.79589844,850.55176,505.88477,0.8120117
250,1236.2373,265.05273,0.15551758,877.27246,590.20703,0.18896484,1269.9219,405.5703,0.15478516,1260.6826,379.68628,0.8232422,1204.6963,376.1875,0.81591797,1078.0352,386.65234,0.93652344,1058.8887,390.22852,0.97802734,1023.6719,387.6587,0.89746094,992.52344,386.4004,0.91748047,960.27344,389.85938,0.7993164,936.39453,406.08398,0.7426758,919.83203,427.65454,0.61328125,902.7949,463.65625,0.5288086,888.7344,488.48828,0.80615234,850.68555,507.66064,0.8413086
251,1236.2373,265.05273,0.31860352,877.27246,590.20703,0.07739258,1269.9219,405.5703,0.114868164,1264.1289,379.68628,0.70751953,1208.4004,376.01172,0.79589844,1088.4062,388.1065,0.99316406,1066.2578,390.5371,0.93066406,1030.8184,389.03125,0.9375,998.7246,386.5459,0.9189453,964.7158,389.43066,0.85302734,937.71484,404.8296,0.71875,919.83203,425.30664,0.60839844,902.7949,462.3203,0.62402344,890.5322,483.94235,0.8544922,854.1289,507.66064,0.9042969
252,1236.2373,266.35742,0.5073242,877.27246,590.20703,0.117614746,1227.082,406.76562,0.20800781,1272.7109,377.6797,0.5566406,1217.1953,374.80078,0.859375,1089.5352,389.19434,0.85791016,1072.1992,391.2422,0.8930664,1034.5635,390.24805,0.9267578,1003.02,386.7871,0.8408203,970.43555,386.60254,0.79345703,942.53906,398.18164,0.73095703,922.0215,414.96484,0.72753906,902.7949,449.44336,0.49536133,890.69824,477.87012,0.82177734,868.2842,505.88477,0.83740234
253,625.7168,591.15234,0.41870117,994.1885,572.0865,0.101745605,992.2656,580.5454,0.037994385,1272.7109,375.88086,0.65625,1221.9355,374.64258,0.8574219,1095.0977,389.48633,0.79003906,1077.084,391.41406,0.93310547,1042.79,391.60156,0.92578125,1012.13293,386.7998,0.90185547,979.78357,385.49023,0.8935547,952.21094,390.94336,0.73291016,927.0664,405.84863,0.8071289,909.33496,423.93555,0.6035156,890.69824,477.87012,0.65283203,882.8672,492.31445,0.82373047
254,625.7168,591.3301,0.7001953,996.5703,572.0865,0.20507812,992.2656,583.084,0.12768555,1273.7891,374.87305,0.5307617,1224.7168,373.96777,0.78564453,1103.0957,389.65918,0.7636719,1085.6934,392.4043,0.69140625,1048.5293,394.05078,0.8041992,1014.9492,387.78625,0.8959961,982.05273,384.41992,0.82128906,955.5491,387.51,0.7529297,928.40234,400.67188,0.7446289,909.33496,423.93555,0.67285156,890.69824,477.87012,0.6425781,886.6719,484.0517,0.9658203
255,621.04297,591.3301,0.60253906,994.1885,573.4541,0.27441406,602.73047,592.59375,0.09240723,1275.4429,374.50977,0.2631836,1235.3975,373.96777,0.75341797,1103.8164,389.83398,0.7373047,1090.0322,394.5,0.72753906,1050.956,396.0508,0.84765625,1017.7969,388.80273,0.8203125,986.02344,384.41992,0.7163086,960.6738,386.70898,0.83203125,931.3804,394.43848,0.7915039,910.4297,416.125,0.68359375,891.04297,458.33105,0.68066406,886.6719,473.4922,0.7631836
