scorer,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120,DLC_Resnet50_MumuSwimmingTS5Dec2shuffle2_snapshot_best-120
bodyparts,Eye,Eye,Eye,SnoutTip,SnoutTip,SnoutTip,TailBase,TailBase,TailBase,ProxTail1,ProxTail1,ProxTail1,ProxTail2,ProxTail2,ProxTail2,ProxTail3,ProxTail3,ProxTail3,MidTail,MidTail,MidTail,DistTail1,DistTail1,DistTail1,DistTail2,DistTail2,DistTail2,DistTail3,DistTail3,DistTail3,TailTip,TailTip,TailTip,Ankle,Ankle,Ankle,MTP,MTP,MTP
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
85,457.90625,343.85352,0.7246094,494.77148,333.71094,0.92578125,205.23633,392.3379,0.7392578,174.25977,391.3418,0.67578125,148.39868,388.13562,0.48120117,129.11719,383.43164,0.26757812,69.43652,380.00195,0.06695557,28.085938,385.88867,0.26171875,6.546875,391.71094,0.11376953,205.9502,489.54297,0.061767578,196.96875,501.4961,0.068237305,205.26953,460.91602,0.9711914,203.08203,498.01172,0.82910156
86,462.79492,343.39844,0.8154297,499.72705,332.9756,0.9921875,210.30469,392.41016,0.7548828,178.77637,391.3418,0.6699219,150.82812,387.75,0.32202148,138.25781,383.97852,0.10107422,70.00391,380.14038,0.16113281,28.085938,385.88867,0.40039062,6.546875,391.15234,0.15722656,154.37305,390.43945,0.10888672,181.1582,501.4961,0.08538818,200.35938,459.8385,0.9404297,188.37231,498.01172,0.7973633
87,467.85132,343.3164,0.8515625,504.01562,332.3933,0.9140625,214.50781,392.52344,0.75634766,181.66016,391.44727,0.65966797,157.10156,387.75,0.3046875,142.65234,383.97852,0.1104126,76.302246,381.76172,0.10424805,28.085938,385.88867,0.23071289,21.105469,391.15234,0.13745117,145.09375,389.77246,0.1307373,165.43652,501.4961,0.18908691,195.71387,457.81445,0.7392578,175.54688,495.11523,0.7817383
88,472.8047,342.83203,0.80371094,510.0879,332.10052,0.93066406,216.48828,393.2871,0.7451172,184.55078,391.625,0.703125,157.52344,387.75,0.41064453,144.13672,383.97852,0.15527344,59.396973,380.14038,0.11419678,57.25,369.51562,0.14941406,39.779297,376.1328,0.1932373,34.65625,384.78516,0.4597168,12.187012,400.21875,0.6386719,195.71387,452.47095,0.7783203,173.02441,487.34766,0.5878906
89,477.83984,342.39453,0.87597656,515.01074,331.64404,1.0,217.75,394.33594,0.59521484,187.50244,392.19727,0.6323242,159.5039,388.32812,0.4189453,146.58301,383.43164,0.18273926,132.69043,381.16895,0.12011719,58.72461,369.51562,0.124694824,40.05078,374.9922,0.12963867,34.65625,383.79297,0.40478516,12.187012,399.80664,0.7158203,195.71387,445.15527,0.75683594,173.02441,480.16016,0.52001953
90,482.52344,342.23438,0.8256836,518.43555,330.93555,0.9321289,218.03613,395.28027,0.4868164,191.79297,393.81836,0.5180664,166.9707,390.09375,0.31835938,146.58301,383.97852,0.12841797,136.1582,381.76172,0.09643555,59.222168,367.70117,0.11633301,50.61133,374.53125,0.10015869,34.65625,381.53613,0.31860352,12.187012,397.07812,0.5727539,200.41406,436.93506,0.984375,173.02441,471.0,0.6176758
91,486.35352,342.1836,0.85498047,522.2881,330.49023,0.8847656,226.39453,395.49902,0.45947266,196.2727,395.62622,0.6225586,167.28516,391.1797,0.46826172,151.79297,384.51562,0.3395996,136.98828,381.76172,0.17211914,59.801514,367.70117,0.057800293,55.859375,372.9624,0.09576416,36.679688,379.50806,0.31958008,15.824219,391.24414,0.6176758,207.8457,429.583,0.94677734,181.61426,465.98438,0.64501953
92,491.16504,341.7246,0.8823242,527.9453,330.2207,0.93115234,230.22656,395.49902,0.53125,200.39844,396.7378,0.6376953,174.1289,391.54688,0.49609375,151.92969,387.4419,0.32836914,141.77539,384.52734,0.20336914,72.23242,368.66406,0.0362854,56.554688,372.69287,0.10168457,37.015625,378.43457,0.27661133,18.524414,389.32422,0.48046875,219.75623,423.51953,0.97021484,195.15576,461.67188,0.8540039
93,495.0918,341.54004,0.8457031,531.55054,329.9668,0.97265625,236.52637,395.63403,0.61328125,208.8789,398.20312,0.625,180.73438,393.5996,0.5253906,157.30176,387.4419,0.29711914,141.77539,384.52734,0.3088379,106.04883,374.0078,0.062408447,58.46582,371.7295,0.19445801,39.570312,376.9004,0.4440918,19.473633,387.1411,0.6953125,228.27344,416.60156,0.9013672,211.25342,457.32617,0.9267578
94,499.58643,341.49512,0.84472656,535.78906,329.9668,0.8725586,240.73828,395.63403,0.38598633,211.67871,398.39648,0.65771484,184.33984,394.5879,0.59033203,159.5664,387.7798,0.42504883,141.77539,384.52734,0.43969727,106.04883,373.69043,0.078430176,66.12305,370.50488,0.19946289,42.464844,375.65234,0.38330078,19.473633,385.4922,0.70214844,234.81348,415.70117,1.0,227.94101,454.5703,1.0
95,504.83594,341.44824,0.81640625,539.56494,329.9668,0.87060547,243.48438,395.4297,0.34375,216.0039,398.39648,0.66552734,189.29883,394.5879,0.7114258,160.57617,387.7798,0.6484375,141.77539,381.5957,0.6098633,106.08594,373.69043,0.39208984,71.94141,370.01953,0.47558594,46.04297,375.24023,0.44433594,19.473633,384.46484,0.703125,240.56836,414.85938,0.90185547,239.7832,453.9873,0.91552734
96,508.75293,341.44824,0.8520508,545.94336,330.25586,0.99072266,245.67969,395.2207,0.4489746,220.17078,398.39648,0.703125,193.6582,394.5879,0.73535156,167.80664,387.7798,0.5727539,141.77539,380.60498,0.55615234,106.3584,373.69043,0.47631836,73.45117,369.72266,0.6010742,47.179688,373.34473,0.5786133,18.50586,380.54053,0.72265625,246.76562,414.85938,0.83496094,252.65723,452.62158,0.93603516
97,513.39453,341.41406,0.8041992,549.56934,330.36816,0.96875,253.23438,393.58594,0.43847656,224.52344,397.04883,0.68408203,196.62256,393.38086,0.76220703,167.98828,387.11914,0.6694336,142.04688,380.46655,0.6748047,110.71094,373.6455,0.6816406,80.87695,370.01953,0.7949219,50.789062,373.34473,0.7885742,18.50586,378.38574,0.74560547,251.49023,415.67578,0.9355469,266.52246,452.62158,0.7128906
98,518.94336,341.11133,0.8144531,554.4385,330.36914,0.8935547,259.9484,391.7832,0.5703125,229.49023,395.05518,0.63623047,200.09766,392.92383,0.7026367,172.29785,387.11914,0.70214844,144.15234,380.46655,0.6152344,110.71094,373.55176,0.6044922,81.04492,370.01953,0.69091797,51.058105,373.34473,0.6928711,18.50586,377.23242,0.7421875,257.6289,415.70117,0.83203125,279.52344,452.39868,0.80371094
99,523.75,341.41406,0.86035156,560.57227,330.6963,0.96240234,266.16602,390.18945,0.53027344,234.0,392.42773,0.6816406,205.02051,392.1211,0.68896484,175.33984,387.11914,0.6904297,146.67871,380.46655,0.60791016,111.13867,373.13574,0.59521484,81.41211,369.72266,0.7050781,51.97206,372.85156,0.67626953,20.181519,377.23242,0.8388672,263.09766,416.66016,0.83691406,287.4297,451.974,0.5908203
100,529.18555,341.11133,0.80029297,565.30664,330.84668,0.9916992,271.05078,389.58594,0.6171875,240.11719,391.35352,0.61376953,212.93506,391.4121,0.56396484,186.4834,386.81738,0.6069336,154.04492,380.91553,0.43823242,111.58789,373.13574,0.45581055,83.39844,369.72266,0.6064453,54.054688,372.85156,0.6845703,26.817383,377.23242,0.8574219,268.30957,416.81836,0.9819336,300.13123,445.18164,0.46923828
101,535.1211,341.11133,0.83251953,570.2207,330.92676,0.90966797,277.71973,389.58594,0.4255371,247.26172,390.12695,0.51171875,221.19336,390.85352,0.51660156,187.37305,387.57153,0.50878906,159.65234,380.91553,0.36083984,113.31836,373.33105,0.4128418,89.31445,370.1748,0.65185547,62.61133,372.83008,0.6904297,33.20508,378.72852,0.8857422,274.4375,417.91992,0.87158203,300.13123,445.18164,0.57128906
102,541.1504,341.3623,0.8754883,576.78125,331.1543,0.9897461,284.22192,389.58594,0.5390625,250.36133,390.06445,0.5654297,221.65137,390.4629,0.60839844,191.59375,387.57153,0.6665039,162.84961,381.3418,0.6879883,128.2168,373.33105,0.65527344,97.93555,370.1748,0.7807617,71.96094,370.84863,0.6904297,42.69629,378.72852,0.87890625,274.4375,419.33545,0.9238281,300.13123,445.18164,0.7026367
103,545.4238,341.4629,0.796875,580.79297,331.61694,1.0,288.59766,389.79688,0.5786133,252.396,390.04492,0.5058594,222.74023,390.4629,0.65625,194.97754,387.57153,0.8300781,167.79688,381.3418,0.86816406,135.29102,374.95898,0.77001953,105.15039,370.1748,0.8745117,78.10742,370.05566,0.72753906,48.302734,379.47998,0.76660156,274.4375,419.7024,0.6586914,240.3164,457.42578,0.7910156
104,550.90234,341.5869,0.859375,585.791,331.6726,0.90527344,290.26758,390.46484,0.6245117,255.32812,389.83984,0.5888672,227.86084,390.20898,0.7675781,194.97754,387.29688,0.78759766,167.79688,381.18457,0.8154297,142.01758,375.9922,0.7104492,109.37305,371.0957,0.8408203,84.68799,370.05566,0.5644531,54.78125,380.8916,0.6513672,277.87012,421.6328,0.75634766,240.3164,457.42578,0.7114258
105,556.22253,341.91602,0.8833008,591.3672,333.00195,0.9814453,292.97266,390.46484,0.5288086,264.36328,389.83984,0.5058594,235.00195,390.05078,0.73095703,201.85547,387.29688,0.7416992,173.01172,381.18457,0.72314453,150.25195,375.9922,0.7578125,120.453125,372.1809,0.7314453,88.7168,369.96875,0.43701172,66.84961,378.72852,0.43017578,277.87012,421.6328,0.61376953,240.3164,457.42578,0.5307617
106,559.7539,342.11328,0.8208008,595.77856,333.01562,1.0,293.34766,390.46484,0.42773438,265.40234,389.62695,0.47705078,236.89111,389.9961,0.69433594,205.47266,386.94824,0.7314453,176.57422,381.32617,0.79248047,150.89453,376.03516,0.7739258,121.56836,372.50146,0.8100586,92.7251,369.7754,0.5996094,71.15234,374.38867,0.38256836,277.87012,421.6328,0.7734375,243.91327,457.31445,0.5410156
107,563.7776,342.67383,0.8666992,599.5176,333.0244,0.9272461,300.30005,389.64355,0.41088867,270.17578,389.34668,0.44311523,239.81055,389.9961,0.68603516,205.58398,386.47266,0.7602539,176.65625,381.18457,0.82958984,152.95312,376.29297,0.7758789,122.22754,372.92432,0.8652344,93.674805,370.05566,0.6357422,75.71094,370.20996,0.43066406,289.89844,416.6836,0.66308594,256.37695,457.31445,0.5371094
108,568.1172,343.16406,0.796875,604.16113,334.17773,0.9223633,305.7246,389.64355,0.6503906,276.68115,389.34668,0.55322266,241.59961,389.11816,0.6953125,210.1836,384.8203,0.703125,182.11133,380.40186,0.7548828,157.27441,377.81836,0.68896484,123.5874,373.9121,0.77001953,95.63867,370.5537,0.5439453,75.71094,369.80273,0.37890625,303.43164,416.6836,0.44213867,320.40234,453.79688,0.7055664
109,571.943,343.64453,0.84033203,609.3965,334.84766,0.9633789,311.47656,389.64355,0.6723633,277.17188,389.65332,0.3869629,245.0127,386.31348,0.63134766,210.1836,383.05078,0.8676758,184.28516,380.2069,0.9086914,160.19531,378.80176,0.91748047,130.16406,376.2207,0.9042969,104.10156,371.5149,0.76904297,75.71094,369.80273,0.6220703,306.6953,416.6836,0.58740234,330.51953,453.79688,0.86572266
110,577.1172,344.0332,0.81689453,613.4072,335.13086,0.9458008,314.98145,392.04297,0.70947266,278.49805,389.65332,0.29052734,245.68457,386.19922,0.52001953,210.59277,380.99707,0.87402344,184.59375,379.45752,0.84716797,160.23047,378.80176,0.89746094,131.6482,377.97266,0.8515625,108.57031,374.30273,0.78466797,81.333984,370.20996,0.61816406,342.65625,440.4297,0.6464844,350.7754,457.31445,0.5683594
111,581.0215,344.4043,0.8432617,617.63086,335.8711,0.89990234,322.0,392.04297,0.85791016,284.4414,389.65332,0.18005371,245.68457,386.05762,0.31225586,212.39844,378.19043,0.42333984,184.73828,378.02344,0.64160156,160.86328,378.80176,0.828125,132.53662,380.55273,0.8618164,110.97266,378.61035,0.7138672,88.36719,371.19287,0.72021484,349.333,443.35645,0.8178711,388.8745,459.28613,0.57421875
112,587.37305,345.1797,0.8354492,622.55273,336.16797,0.9145508,326.47266,392.04297,0.7504883,289.70312,389.65332,0.22473145,258.20996,378.58203,0.26098633,231.8125,374.23438,0.11047363,195.20117,372.82812,0.26293945,167.03906,378.1963,0.68408203,142.64062,380.55273,0.63427734,119.94141,381.33984,0.6557617,97.32031,375.35938,0.53271484,350.2871,445.1328,0.9086914,388.8745,461.60645,0.76123047
113,591.68945,345.4121,0.86621094,627.9079,336.5703,0.9892578,333.7959,383.57422,0.39746094,301.5078,373.82715,0.31030273,273.1328,365.81348,0.3708496,248.07227,361.43555,0.37817383,204.06787,365.01562,0.34033203,172.9458,375.71484,0.5878906,148.07562,380.55273,0.6542969,132.16614,383.40234,0.6489258,109.53613,383.94922,0.57910156,350.2871,446.58203,0.89160156,388.8745,473.83984,0.6791992
114,595.86694,345.66992,0.8823242,631.8242,336.8379,0.9604492,340.8125,379.6289,0.296875,306.60254,371.83057,0.4272461,274.2881,361.5703,0.43603516,248.21094,359.6289,0.2614746,216.13867,363.7694,0.2878418,186.88184,370.27637,0.4099121,164.37183,376.9375,0.62939453,146.4834,383.40234,0.6738281,119.13281,386.89062,0.7055664,350.2871,447.36328,0.86328125,378.39746,480.3789,0.66308594
115,601.0781,345.66992,0.88916016,636.2311,336.94727,0.93896484,345.16602,378.33984,0.28393555,312.46875,369.79492,0.48754883,284.8125,359.0,0.4326172,264.82812,355.92188,0.19628906,233.84375,363.03857,0.19702148,187.16455,369.69336,0.33374023,166.34961,376.07617,0.48291016,150.07812,383.40234,0.6357422,125.32617,387.4297,0.64941406,350.13867,447.36328,0.9604492,365.04297,483.98892,0.83251953
116,604.9258,345.66992,0.94189453,642.2246,336.94727,0.9790039,350.48047,375.92188,0.27978516,319.4375,367.44336,0.43286133,294.4297,357.3037,0.41796875,266.12988,351.48633,0.16894531,234.86914,352.92578,0.13012695,197.19922,363.91724,0.18591309,177.56836,373.63672,0.3293457,159.69336,378.50195,0.47705078,133.6836,387.4297,0.7260742,346.46387,447.36328,0.8671875,347.54224,483.98892,0.76708984
117,609.6758,345.44727,0.88134766,647.1113,337.1172,0.9863281,351.51367,375.92188,0.37719727,321.90234,367.44336,0.43603516,295.42578,357.3037,0.39794922,275.4297,347.77625,0.2866211,235.68335,350.39258,0.25976562,199.9961,361.45312,0.2602539,179.42236,370.01855,0.25927734,165.28418,378.50195,0.4802246,143.71484,389.53223,0.5488281,343.60938,445.34277,0.8046875,331.4961,483.98892,0.80371094
118,615.4297,345.3047,0.8798828,651.7251,337.14062,0.9453125,356.10156,375.92188,0.31054688,325.9707,367.44336,0.5234375,297.66016,357.3037,0.41381836,276.21484,347.77625,0.26879883,247.3789,346.2129,0.27075195,212.70508,355.6328,0.15344238,184.29297,370.01855,0.11431885,169.9961,378.50195,0.23425293,149.3086,390.48242,0.5161133,340.5454,442.4209,0.69140625,318.875,479.44922,0.7104492
119,620.1142,345.26562,0.9379883,657.87695,337.17383,0.9785156,356.10156,375.92188,0.2626953,327.54297,369.23242,0.5083008,304.26758,357.90234,0.5395508,278.83594,347.77625,0.34350586,251.75378,346.2129,0.3413086,225.24414,355.6328,0.15454102,186.51367,373.63672,0.09313965,318.20312,448.53125,0.14855957,297.46875,462.31836,0.44433594,340.5454,436.3208,0.7807617,316.88672,474.75098,0.56152344
120,625.19336,345.11328,0.8935547,661.4424,337.21094,1.0,359.89844,377.08594,0.24926758,327.54297,369.23242,0.47338867,310.5625,359.73242,0.48999023,284.32642,350.06445,0.39746094,251.75378,346.2129,0.35546875,233.36328,355.6328,0.10913086,346.9922,376.35156,0.057769775,318.20312,448.53125,0.12054443,298.1172,462.31836,0.48046875,340.5454,430.0625,0.91845703,316.88672,465.48438,0.59521484
121,629.5156,345.11328,0.9008789,665.7988,337.6836,0.9604492,370.75,389.6875,0.14001465,332.50195,370.02344,0.40600586,312.35938,359.88867,0.4584961,284.32642,351.82227,0.31469727,251.75378,348.05508,0.3232422,233.38672,362.0752,0.058441162,346.9922,376.35156,0.05517578,318.20312,448.53125,0.09674072,298.1172,462.31836,0.49975586,345.2578,419.82288,1.0,316.88672,457.125,0.7036133
122,634.0967,345.11328,0.86083984,670.0176,337.73047,0.95703125,373.08594,389.6875,0.1538086,335.10547,370.1621,0.20983887,322.41797,368.375,0.14868164,284.8999,361.33008,0.098083496,25.101562,363.17676,0.13391113,233.38672,362.0752,0.044952393,348.45728,386.36328,0.046722412,318.20312,445.5039,0.0637207,303.73242,460.82422,0.15014648,354.63574,412.91162,1.0,328.26367,451.5171,0.92089844
123,637.3887,346.03027,0.9370117,675.0742,337.9746,1.0,380.2422,389.39844,0.1430664,352.32422,381.90332,0.14453125,325.26172,376.21094,0.10534668,305.71875,366.7539,0.04663086,25.101562,364.24622,0.07244873,233.38672,365.26855,0.0362854,348.53564,386.36328,0.07208252,327.10547,445.5039,0.066833496,303.73242,453.75,0.09442139,365.43164,409.32422,1.0,342.84766,447.20898,0.80371094
124,641.97656,346.80664,0.8876953,678.2676,338.09277,0.9926758,382.98438,389.39844,0.24084473,356.03583,382.94336,0.14672852,326.30078,377.9746,0.1171875,321.3203,375.34375,0.04815674,25.101562,365.73438,0.0602417,245.95508,369.87695,0.05709839,348.53564,386.36328,0.04486084,254.93945,369.72266,0.058380127,292.98633,389.70215,0.04421997,372.70068,405.23535,0.8798828,359.07812,447.20898,1.0
125,646.70703,347.20068,0.90185547,681.93555,338.10156,0.9404297,386.09766,388.25,0.2368164,358.77344,383.59375,0.19165039,335.39844,379.26465,0.24279785,314.09668,378.4834,0.10253906,253.63477,368.52344,0.18469238,245.95508,369.87695,0.12200928,250.31055,372.58984,0.035827637,254.93945,369.72266,0.043792725,233.51758,370.05957,0.0440979,378.83887,405.23535,1.0,374.6914,447.20898,1.0
126,651.8386,347.9897,0.8745117,686.6953,338.12695,0.95751953,386.21777,387.91998,0.4584961,360.4082,383.6328,0.4411621,335.83203,379.26465,0.29956055,314.09668,378.4834,0.101501465,265.14648,370.8125,0.1303711,239.33203,371.0581,0.35229492,234.8252,374.17578,0.3852539,216.6836,373.03418,0.3449707,187.30469,372.0702,0.12445068,381.02148,405.23535,0.93310547,388.71094,447.29297,0.92089844
127,656.0078,348.02448,0.9296875,692.0539,338.7705,1.0,391.84766,387.1006,0.3503418,364.3794,383.73438,0.4086914,338.60645,377.9746,0.3466797,305.71875,375.34375,0.12145996,266.88086,373.83594,0.10748291,241.875,371.4795,0.15490723,234.8252,374.17578,0.24414062,216.6836,373.03418,0.1607666,187.30469,371.4839,0.12634277,387.73706,408.46094,0.8647461,400.61328,447.4082,0.87597656
128,660.8877,348.70264,0.9042969,695.8008,338.8662,0.9604492,396.1543,385.08203,0.140625,369.47656,383.6328,0.19482422,344.6914,375.85156,0.20727539,249.88672,369.1836,0.046081543,285.1494,380.96875,0.027145386,248.72461,372.8672,0.20043945,233.33789,374.17578,0.35961914,216.6836,373.03418,0.3461914,187.30469,371.4839,0.21679688,393.45898,414.10156,0.921875,414.69727,447.4082,0.88671875
129,666.68555,348.79492,0.87402344,699.74146,339.125,0.95410156,401.53906,385.08203,0.11669922,373.07812,383.90625,0.1550293,349.64062,375.85156,0.19567871,153.32031,356.39844,0.07098389,285.1494,380.96875,0.038360596,241.875,372.8672,0.1282959,234.8252,378.5879,0.34521484,220.66748,377.74414,0.46728516,194.34082,372.0702,0.5151367,398.62695,415.85742,0.9511719,414.69727,448.86133,0.91015625
130,670.1074,348.93066,0.9277344,706.29297,339.6006,0.9863281,408.5586,385.08203,0.15332031,384.0,384.17188,0.096069336,358.08594,375.85156,0.15600586,153.32031,356.39844,0.05596924,316.4143,373.83594,0.026489258,239.47852,373.31934,0.067993164,238.63672,378.5879,0.14770508,225.71484,377.74414,0.08508301,207.6582,372.0702,0.33789062,405.9707,416.4746,0.83740234,425.29102,448.86133,0.7553711
131,675.56714,348.93066,0.90722656,710.7246,339.6338,0.9921875,413.65137,385.88672,0.15783691,385.3672,384.55078,0.14453125,368.73438,380.85352,0.11743164,153.32031,356.39844,0.0713501,316.4143,363.09277,0.033050537,241.875,375.38086,0.027618408,240.8086,380.76318,0.09869385,233.15625,380.38696,0.109436035,212.94629,377.3711,0.4567871,413.0,421.64746,0.9345703,435.29297,447.98438,0.6152344
132,681.12695,348.79492,0.81689453,715.7599,339.75232,0.97509766,418.6748,387.42188,0.39672852,390.2422,384.55078,0.31591797,369.26562,380.87598,0.21679688,347.30615,376.98438,0.09490967,316.4143,363.09277,0.079711914,259.20752,375.38086,0.058898926,309.95703,383.73242,0.08068848,306.1289,382.62695,0.23278809,290.26562,380.70654,0.06347656,419.208,422.3047,0.80859375,454.17188,444.11584,0.77441406
133,684.97217,348.4856,0.8486328,721.87695,339.99765,0.9848633,420.10217,387.83423,0.43554688,395.62036,384.83594,0.50146484,371.00195,380.87598,0.4267578,347.30615,376.98438,0.08898926,316.4143,363.09277,0.048675537,341.39062,375.38086,0.033416748,344.03125,380.76318,0.04800415,380.30273,442.28906,0.093811035,360.7168,454.60156,0.08520508,421.52344,429.18555,0.61279297,463.60156,443.0376,0.77197266
134,690.2256,348.4856,0.88134766,725.75684,340.15613,1.0,424.89062,388.26782,0.40039062,398.56055,385.58594,0.6166992,371.5,380.85352,0.45507812,347.30615,377.0996,0.35302734,336.16406,375.01172,0.099609375,341.6953,376.72852,0.10015869,411.18262,393.0918,0.046417236,381.32324,442.28906,0.096069336,360.72266,454.60156,0.2854004,430.65625,429.91406,0.66308594,469.85547,442.63574,0.7885742
135,695.4551,348.4856,0.80078125,730.1748,340.20007,0.94189453,427.31348,389.63574,0.34277344,399.625,387.1333,0.53759766,372.73047,380.85352,0.43920898,355.7578,377.0996,0.26513672,336.3711,377.9922,0.08892822,343.17578,376.77148,0.048736572,411.18262,393.0918,0.050048828,381.32324,442.28906,0.12365723,360.72266,454.60156,0.35473633,443.6328,434.45117,0.90185547,480.19922,442.51367,0.7890625
136,699.5437,349.17188,0.79052734,735.0449,340.36694,0.95166016,429.1875,390.6953,0.65185547,400.3164,388.59082,0.5727539,373.09082,380.87598,0.5102539,355.45312,377.0996,0.26708984,337.9297,378.10547,0.11853027,343.17578,376.77148,0.06274414,344.03125,380.66406,0.033843994,380.30273,438.8203,0.06970215,360.7168,448.58984,0.28955078,448.0254,438.7871,0.5419922,488.86523,442.51367,0.6376953
137,702.93945,349.1953,0.8442383,739.61597,341.3994,0.99609375,430.42578,390.70703,0.69921875,405.41895,388.76953,0.64208984,378.792,383.13086,0.44335938,355.45312,379.29004,0.25195312,341.6963,379.48438,0.09710693,344.42188,380.67627,0.027420044,342.4336,379.9649,0.05496216,380.30273,438.8203,0.027160645,333.02148,378.39648,0.14355469,458.34375,442.70508,0.64697266,496.01562,443.0376,0.6479492
138,706.47266,350.05273,0.90478516,743.0371,341.76758,0.95214844,438.17188,390.97266,0.8227539,408.74805,389.27734,0.8676758,382.09375,385.33594,0.5888672,355.8047,381.4707,0.28515625,343.71875,381.23828,0.15124512,344.78906,381.06836,0.045410156,342.28125,379.9649,0.057495117,327.16406,380.36792,0.038879395,333.02148,375.14844,0.18603516,466.3545,444.13367,0.8774414,500.9917,446.1172,0.6826172
139,711.66797,350.65625,0.76953125,747.2759,342.5664,0.89501953,443.97977,391.6621,0.8046875,415.91797,390.54688,0.82177734,390.15625,387.13086,0.6035156,366.5078,383.6328,0.27954102,349.19922,381.39844,0.17614746,344.78906,381.06836,0.05770874,340.73828,379.84717,0.12878418,324.95312,378.89453,0.05130005,331.94168,373.77637,0.3503418,470.64062,444.99365,0.79248047,510.51953,447.65625,0.65234375
140,716.8408,351.58008,0.81591797,752.7715,343.82422,0.92089844,450.125,391.8457,0.91308594,420.35767,391.82812,0.85546875,393.04883,388.67578,0.6923828,367.21484,384.1914,0.40185547,349.3711,381.39844,0.21044922,344.42188,380.67627,0.085998535,339.7578,378.88867,0.06713867,324.95312,375.83594,0.09869385,331.01074,373.71094,0.02947998,480.5996,448.3457,0.82666016,524.06604,449.8418,0.6582031
141,720.6504,351.7832,0.8828125,756.3086,344.51953,0.9824219,455.6328,391.8457,0.79785156,425.7207,391.82812,0.87109375,400.77734,388.67578,0.7504883,374.00977,384.1914,0.4946289,351.5703,381.39844,0.44360352,336.54492,375.6211,0.34326172,325.57324,373.9502,0.23730469,308.66406,373.19043,0.25634766,287.4414,368.47266,0.19494629,483.52588,452.2213,0.89453125,531.4199,454.31836,0.59814453
